,date,category,value,label
7060,2018-07-12,Sewer Issues,19,0
7061,2018-07-12,Sidewalk or Curb,10,0
7062,2018-07-12,Sign Repair,22,0
7063,2018-07-12,Street Defects,30,0
7064,2018-07-12,Street and Sidewalk Cleaning,647,0
7065,2018-07-12,Streetlights,18,0
7066,2018-07-12,Temporary Sign Request,7,0
7067,2018-07-12,Tree Maintenance,40,0
7068,2018-07-13,311 External Request,2,0
7069,2018-07-13,Abandoned Vehicle,84,0
7070,2018-07-13,Blocked Street or SideWalk,8,0
7071,2018-07-13,Catch Basin Maintenance,1,0
7072,2018-07-13,Color Curb,12,1
7073,2018-07-13,DPW Volunteer Programs,1,0
7074,2018-07-13,Damaged Property,40,0
7075,2018-07-13,Encampments,299,0
7076,2018-07-13,General Request - 311CUSTOMERSERVICECENTER,4,0
7077,2018-07-13,General Request - ANIMAL CARE CONTROL,1,0
7078,2018-07-13,General Request - ASSESSOR RECORDER,1,0
7079,2018-07-13,General Request - BUILDING INSPECTION,2,0
7080,2018-07-13,General Request - COUNTY CLERK,12,0
7081,2018-07-13,General Request - DPH,11,0
7082,2018-07-13,General Request - DTIS,1,0
7083,2018-07-13,General Request - MTA,24,0
7084,2018-07-13,General Request - PUBLIC WORKS,51,0
7085,2018-07-13,General Request - PUC,7,0
7086,2018-07-13,General Request - RPD,1,0
7087,2018-07-13,General Request - SFPD,1,0
7088,2018-07-13,General Request - TT COLLECTOR,2,0
7089,2018-07-13,Graffiti,108,0
7090,2018-07-13,Illegal Postings,2,0
7091,2018-07-13,Litter Receptacles,30,0
7092,2018-07-13,MUNI Feedback,67,0
7093,2018-07-13,Noise Report,27,0
7094,2018-07-13,Parking Enforcement,165,0
7095,2018-07-13,Rec and Park Requests,20,0
7096,2018-07-13,Residential Building Request,3,0
7097,2018-07-13,SFHA Requests,1,0
7098,2018-07-13,Sewer Issues,27,0
7099,2018-07-13,Sidewalk or Curb,23,0
7100,2018-07-13,Sign Repair,10,0
7101,2018-07-13,Street Defects,22,0
7102,2018-07-13,Street and Sidewalk Cleaning,654,0
7103,2018-07-13,Streetlights,9,0
7104,2018-07-13,Temporary Sign Request,15,0
7105,2018-07-13,Tree Maintenance,48,0
7106,2018-07-14,311 External Request,1,0
7107,2018-07-14,Abandoned Vehicle,43,0
7108,2018-07-14,Blocked Street or SideWalk,5,0
7109,2018-07-14,Color Curb,1,0
7110,2018-07-14,Damaged Property,32,0
7111,2018-07-14,Encampments,218,0
7112,2018-07-14,General Request - 311CUSTOMERSERVICECENTER,3,0
7113,2018-07-14,General Request - ANIMAL CARE CONTROL,1,0
7114,2018-07-14,General Request - BUILDING INSPECTION,3,0
7115,2018-07-14,General Request - COUNTY CLERK,2,0
7116,2018-07-14,General Request - DPH,6,0
7117,2018-07-14,General Request - HSH,1,0
7118,2018-07-14,General Request - MTA,15,0
7119,2018-07-14,General Request - PUBLIC WORKS,37,0
7120,2018-07-14,General Request - PUC,3,0
7121,2018-07-14,General Request - RPD,1,0
7122,2018-07-14,Graffiti,76,0
7123,2018-07-14,Homeless Concerns,2,0
7124,2018-07-14,Illegal Postings,5,0
7125,2018-07-14,Litter Receptacles,23,0
7126,2018-07-14,MUNI Feedback,44,0
7127,2018-07-14,Noise Report,20,0
7128,2018-07-14,Parking Enforcement,131,0
7129,2018-07-14,Rec and Park Requests,27,0
7130,2018-07-14,Residential Building Request,3,0
7131,2018-07-14,SFHA Requests,5,0
7132,2018-07-14,Sewer Issues,23,0
7133,2018-07-14,Sidewalk or Curb,6,0
7134,2018-07-14,Sign Repair,9,0
7135,2018-07-14,Street Defects,10,0
7136,2018-07-14,Street and Sidewalk Cleaning,451,0
7137,2018-07-14,Streetlights,7,0
7138,2018-07-14,Temporary Sign Request,1,0
7139,2018-07-14,Tree Maintenance,26,0
7140,2018-07-15,Abandoned Vehicle,38,0
7141,2018-07-15,Blocked Street or SideWalk,2,0
7142,2018-07-15,Catch Basin Maintenance,2,0
7143,2018-07-15,Color Curb,3,0
7144,2018-07-15,Damaged Property,18,0
7145,2018-07-15,Encampments,228,0
7146,2018-07-15,General Request - AGING ADULT SERVICES,1,0
7147,2018-07-15,General Request - ANIMAL CARE CONTROL,2,0
7148,2018-07-15,General Request - BUILDING INSPECTION,2,0
7149,2018-07-15,General Request - COUNTY CLERK,1,0
7150,2018-07-15,General Request - DPH,3,0
7151,2018-07-15,General Request - HSH,3,0
7152,2018-07-15,General Request - MTA,6,0
7153,2018-07-15,General Request - PUBLIC WORKS,50,0
7154,2018-07-15,General Request - PUC,7,0
7155,2018-07-15,General Request - TT COLLECTOR,1,0
7156,2018-07-15,Graffiti,97,0
7157,2018-07-15,Homeless Concerns,6,0
7158,2018-07-15,Illegal Postings,7,0
7159,2018-07-15,Litter Receptacles,19,0
7160,2018-07-15,MUNI Feedback,36,0
7161,2018-07-15,Noise Report,19,0
7162,2018-07-15,Parking Enforcement,136,0
7163,2018-07-15,Rec and Park Requests,40,0
7164,2018-07-15,Residential Building Request,4,0
7165,2018-07-15,SFHA Requests,3,0
7166,2018-07-15,Sewer Issues,17,0
7167,2018-07-15,Sidewalk or Curb,12,0
7168,2018-07-15,Sign Repair,10,0
7169,2018-07-15,Street Defects,16,0
7170,2018-07-15,Street and Sidewalk Cleaning,532,0
7171,2018-07-15,Streetlights,7,0
7172,2018-07-15,Tree Maintenance,18,0
7173,2018-07-16,311 External Request,2,0
7174,2018-07-16,Abandoned Vehicle,105,0
7175,2018-07-16,Blocked Street or SideWalk,16,0
7176,2018-07-16,Catch Basin Maintenance,2,0
7177,2018-07-16,Color Curb,4,0
7178,2018-07-16,DPW Volunteer Programs,1,0
7179,2018-07-16,Damaged Property,36,0
7180,2018-07-16,Encampments,247,0
7181,2018-07-16,General Request - 311CUSTOMERSERVICECENTER,5,0
7182,2018-07-16,General Request - ANIMAL CARE CONTROL,1,0
7183,2018-07-16,General Request - ART COMMISSION,1,0
7184,2018-07-16,General Request - ASSESSOR RECORDER,6,0
7185,2018-07-16,General Request - BUILDING INSPECTION,3,0
7186,2018-07-16,General Request - CITY ATTORNEY,1,0
7187,2018-07-16,General Request - COUNTY CLERK,14,0
7188,2018-07-16,General Request - DPH,12,0
7189,2018-07-16,General Request - HSH,2,0
7190,2018-07-16,General Request - MTA,25,0
7191,2018-07-16,General Request - PUBLIC WORKS,64,0
7192,2018-07-16,General Request - PUC,4,0
7193,2018-07-16,General Request - RPD,1,0
7194,2018-07-16,General Request - TT COLLECTOR,6,0
7195,2018-07-16,Graffiti,275,0
7196,2018-07-16,Homeless Concerns,1,0
7197,2018-07-16,Illegal Postings,27,0
7198,2018-07-16,Litter Receptacles,32,0
7199,2018-07-16,MUNI Feedback,76,0
7200,2018-07-16,Noise Report,18,0
7201,2018-07-16,Parking Enforcement,139,0
7202,2018-07-16,Rec and Park Requests,26,0
7203,2018-07-16,Residential Building Request,8,0
7204,2018-07-16,SFHA Requests,3,0
7205,2018-07-16,Sewer Issues,20,0
7206,2018-07-16,Sidewalk or Curb,23,0
7207,2018-07-16,Sign Repair,19,0
7208,2018-07-16,Street Defects,26,0
7209,2018-07-16,Street and Sidewalk Cleaning,821,0
7210,2018-07-16,Streetlights,23,0
7211,2018-07-16,Temporary Sign Request,9,0
7212,2018-07-16,Tree Maintenance,57,0
7213,2018-07-17,311 External Request,3,0
7214,2018-07-17,Abandoned Vehicle,94,0
7215,2018-07-17,Blocked Street or SideWalk,8,0
7216,2018-07-17,Color Curb,1,0
7217,2018-07-17,Damaged Property,35,0
7218,2018-07-17,Encampments,287,0
7219,2018-07-17,General Request - 311CUSTOMERSERVICECENTER,5,0
7220,2018-07-17,General Request - ASSESSOR RECORDER,4,0
7221,2018-07-17,General Request - BUILDING INSPECTION,3,0
7222,2018-07-17,General Request - COUNTY CLERK,7,0
7223,2018-07-17,General Request - DPH,6,0
7224,2018-07-17,General Request - HUMAN RESOURCES,1,0
7225,2018-07-17,General Request - MTA,27,0
7226,2018-07-17,General Request - PUBLIC WORKS,53,0
7227,2018-07-17,General Request - PUC,4,0
7228,2018-07-17,General Request - RPD,1,0
7229,2018-07-17,General Request - TT COLLECTOR,2,0
7230,2018-07-17,Graffiti,194,0
7231,2018-07-17,Illegal Postings,14,0
7232,2018-07-17,Litter Receptacles,20,0
7233,2018-07-17,MUNI Feedback,98,0
7234,2018-07-17,Noise Report,22,0
7235,2018-07-17,Parking Enforcement,168,0
7236,2018-07-17,Rec and Park Requests,22,0
7237,2018-07-17,Residential Building Request,8,0
7238,2018-07-17,SFHA Requests,2,0
7239,2018-07-17,Sewer Issues,12,0
7240,2018-07-17,Sidewalk or Curb,18,0
7241,2018-07-17,Sign Repair,15,0
7242,2018-07-17,Street Defects,32,0
7243,2018-07-17,Street and Sidewalk Cleaning,672,0
7244,2018-07-17,Streetlights,17,0
7245,2018-07-17,Temporary Sign Request,13,0
7246,2018-07-17,Tree Maintenance,46,0
7247,2018-07-18,311 External Request,3,0
7248,2018-07-18,Abandoned Vehicle,111,0
7249,2018-07-18,Blocked Street or SideWalk,12,0
7250,2018-07-18,Catch Basin Maintenance,1,0
7251,2018-07-18,Color Curb,4,0
7252,2018-07-18,DPW Volunteer Programs,1,0
7253,2018-07-18,Damaged Property,26,0
7254,2018-07-18,Encampments,234,0
7255,2018-07-18,General Request - 311CUSTOMERSERVICECENTER,1,0
7256,2018-07-18,General Request - ANIMAL CARE CONTROL,1,0
7257,2018-07-18,General Request - ART COMMISSION,1,0
7258,2018-07-18,General Request - ASSESSOR RECORDER,5,0
7259,2018-07-18,General Request - BUILDING INSPECTION,5,0
7260,2018-07-18,General Request - CENTRAL SHOPS,1,0
7261,2018-07-18,General Request - COUNTY CLERK,8,0
7262,2018-07-18,General Request - DISTRICT ATTORNEY,1,0
7263,2018-07-18,General Request - DPH,11,0
7264,2018-07-18,General Request - HUMAN RESOURCES,2,0
7265,2018-07-18,General Request - MTA,39,0
7266,2018-07-18,General Request - PLANNING,3,0
7267,2018-07-18,General Request - PUBLIC WORKS,54,0
7268,2018-07-18,General Request - PUC,6,0
7269,2018-07-18,General Request - TT COLLECTOR,3,0
7270,2018-07-18,Graffiti,257,0
7271,2018-07-18,Illegal Postings,7,0
7272,2018-07-18,Litter Receptacles,32,0
7273,2018-07-18,MUNI Feedback,83,0
7274,2018-07-18,Noise Report,15,0
7275,2018-07-18,Parking Enforcement,189,0
7276,2018-07-18,Rec and Park Requests,29,0
7277,2018-07-18,Residential Building Request,3,0
7278,2018-07-18,SFHA Requests,4,0
7279,2018-07-18,Sewer Issues,12,0
7280,2018-07-18,Sidewalk or Curb,19,0
7281,2018-07-18,Sign Repair,14,0
7282,2018-07-18,Street Defects,27,0
7283,2018-07-18,Street and Sidewalk Cleaning,608,0
7284,2018-07-18,Streetlights,14,0
7285,2018-07-18,Temporary Sign Request,7,0
7286,2018-07-18,Tree Maintenance,52,0
7287,2018-07-19,311 External Request,1,0
7288,2018-07-19,Abandoned Vehicle,97,0
7289,2018-07-19,Blocked Street or SideWalk,13,0
7290,2018-07-19,Catch Basin Maintenance,3,0
7291,2018-07-19,Color Curb,5,0
7292,2018-07-19,DPW Volunteer Programs,1,0
7293,2018-07-19,Damaged Property,28,0
7294,2018-07-19,Encampments,265,0
7295,2018-07-19,General Request - 311CUSTOMERSERVICECENTER,2,0
7296,2018-07-19,General Request - ANIMAL CARE CONTROL,2,0
7297,2018-07-19,General Request - BOARD OF SUPERVISORS,1,0
7298,2018-07-19,General Request - BUILDING INSPECTION,1,0
7299,2018-07-19,General Request - COUNTY CLERK,11,0
7300,2018-07-19,General Request - DPH,10,0
7301,2018-07-19,General Request - DTIS,1,0
7302,2018-07-19,General Request - MOH,1,0
7303,2018-07-19,General Request - MTA,20,0
7304,2018-07-19,General Request - PUBLIC WORKS,62,0
7305,2018-07-19,General Request - PUC,7,0
7306,2018-07-19,General Request - SHORT TERM RENTALS,1,0
7307,2018-07-19,General Request - SMALL BUSINESS,1,0
7308,2018-07-19,General Request - TT COLLECTOR,3,0
7309,2018-07-19,Graffiti,149,0
7310,2018-07-19,Homeless Concerns,1,0
7311,2018-07-19,Illegal Postings,9,0
7312,2018-07-19,Litter Receptacles,30,0
7313,2018-07-19,MUNI Feedback,79,0
7314,2018-07-19,Noise Report,15,0
7315,2018-07-19,Parking Enforcement,165,0
7316,2018-07-19,Rec and Park Requests,18,0
7317,2018-07-19,Residential Building Request,7,0
7318,2018-07-19,SFHA Requests,3,0
7319,2018-07-19,Sewer Issues,18,0
7320,2018-07-19,Sidewalk or Curb,14,0
7321,2018-07-19,Sign Repair,14,0
7322,2018-07-19,Street Defects,18,0
7323,2018-07-19,Street and Sidewalk Cleaning,689,0
7324,2018-07-19,Streetlights,11,0
7325,2018-07-19,Temporary Sign Request,4,0
7326,2018-07-19,Tree Maintenance,41,0
7327,2018-07-20,311 External Request,1,0
7328,2018-07-20,Abandoned Vehicle,82,0
7329,2018-07-20,Blocked Street or SideWalk,19,0
7330,2018-07-20,Catch Basin Maintenance,1,0
7331,2018-07-20,Color Curb,5,0
7332,2018-07-20,Damaged Property,43,0
7333,2018-07-20,Encampments,242,0
7334,2018-07-20,General Request - 311CUSTOMERSERVICECENTER,3,0
7335,2018-07-20,General Request - ANIMAL CARE CONTROL,1,0
7336,2018-07-20,General Request - ASSESSOR RECORDER,3,0
7337,2018-07-20,General Request - BUILDING INSPECTION,2,0
7338,2018-07-20,General Request - CENTRAL SHOPS,1,0
7339,2018-07-20,General Request - COUNTY CLERK,5,0
7340,2018-07-20,General Request - DPH,10,0
7341,2018-07-20,General Request - FIRE DEPARTMENT,1,0
7342,2018-07-20,General Request - MTA,22,0
7343,2018-07-20,General Request - PUBLIC WORKS,48,0
7344,2018-07-20,General Request - PUC,4,0
7345,2018-07-20,Graffiti,98,0
7346,2018-07-20,Homeless Concerns,1,0
7347,2018-07-20,Illegal Postings,9,0
7348,2018-07-20,Litter Receptacles,37,0
7349,2018-07-20,MUNI Feedback,82,0
7350,2018-07-20,Noise Report,28,0
7351,2018-07-20,Parking Enforcement,114,0
7352,2018-07-20,Rec and Park Requests,33,0
7353,2018-07-20,Residential Building Request,6,0
7354,2018-07-20,SFHA Requests,3,0
7355,2018-07-20,Sewer Issues,20,0
7356,2018-07-20,Sidewalk or Curb,14,0
7357,2018-07-20,Sign Repair,10,0
7358,2018-07-20,Street Defects,19,0
7359,2018-07-20,Street and Sidewalk Cleaning,573,0
7360,2018-07-20,Streetlights,10,0
7361,2018-07-20,Temporary Sign Request,13,0
7362,2018-07-20,Tree Maintenance,32,0
7363,2018-07-21,311 External Request,1,0
7364,2018-07-21,Abandoned Vehicle,32,0
7365,2018-07-21,Blocked Street or SideWalk,8,0
7366,2018-07-21,Catch Basin Maintenance,3,0
7367,2018-07-21,Color Curb,3,0
7368,2018-07-21,DPW Volunteer Programs,1,0
7369,2018-07-21,Damaged Property,19,0
7370,2018-07-21,Encampments,174,0
7371,2018-07-21,General Request - 311CUSTOMERSERVICECENTER,4,0
7372,2018-07-21,General Request - ASSESSOR RECORDER,1,0
7373,2018-07-21,General Request - BUILDING INSPECTION,5,0
7374,2018-07-21,General Request - COUNTY CLERK,2,0
7375,2018-07-21,General Request - DPH,4,0
7376,2018-07-21,General Request - HSH,1,0
7377,2018-07-21,General Request - MTA,7,0
7378,2018-07-21,General Request - PUBLIC WORKS,43,0
7379,2018-07-21,General Request - PUC,2,0
7380,2018-07-21,General Request - TT COLLECTOR,2,0
7381,2018-07-21,Graffiti,188,0
7382,2018-07-21,Homeless Concerns,5,0
7383,2018-07-21,Illegal Postings,15,0
7384,2018-07-21,Litter Receptacles,29,0
7385,2018-07-21,MUNI Feedback,55,0
7386,2018-07-21,Noise Report,27,0
7387,2018-07-21,Parking Enforcement,153,0
7388,2018-07-21,Rec and Park Requests,24,0
7389,2018-07-21,Residential Building Request,1,0
7390,2018-07-21,SFHA Requests,5,0
7391,2018-07-21,Sewer Issues,27,0
7392,2018-07-21,Sidewalk or Curb,6,0
7393,2018-07-21,Sign Repair,8,0
7394,2018-07-21,Street Defects,13,0
7395,2018-07-21,Street and Sidewalk Cleaning,491,0
7396,2018-07-21,Streetlights,10,0
7397,2018-07-21,Temporary Sign Request,3,0
7398,2018-07-21,Tree Maintenance,22,0
7399,2018-07-22,Abandoned Vehicle,52,0
7400,2018-07-22,Blocked Street or SideWalk,7,0
7401,2018-07-22,Color Curb,6,0
7402,2018-07-22,Damaged Property,21,0
7403,2018-07-22,Encampments,165,0
7404,2018-07-22,General Request - 311CUSTOMERSERVICECENTER,4,0
7405,2018-07-22,General Request - ANIMAL CARE CONTROL,1,0
7406,2018-07-22,General Request - ASSESSOR RECORDER,1,0
7407,2018-07-22,General Request - BUILDING INSPECTION,2,0
7408,2018-07-22,General Request - COUNTY CLERK,3,0
7409,2018-07-22,General Request - DPH,1,0
7410,2018-07-22,General Request - LIBRARY PUBLIC,1,0
7411,2018-07-22,General Request - MTA,11,0
7412,2018-07-22,General Request - PUBLIC WORKS,33,0
7413,2018-07-22,General Request - PUC,4,0
7414,2018-07-22,General Request - RPD,2,0
7415,2018-07-22,Graffiti,92,0
7416,2018-07-22,Homeless Concerns,2,0
7417,2018-07-22,Illegal Postings,10,0
7418,2018-07-22,Litter Receptacles,22,0
7419,2018-07-22,MUNI Feedback,30,0
7420,2018-07-22,Noise Report,21,0
7421,2018-07-22,Parking Enforcement,145,0
7422,2018-07-22,Rec and Park Requests,30,0
7423,2018-07-22,Residential Building Request,4,0
7424,2018-07-22,SFHA Requests,7,0
7425,2018-07-22,Sewer Issues,25,0
7426,2018-07-22,Sidewalk or Curb,14,0
7427,2018-07-22,Sign Repair,22,0
7428,2018-07-22,Street Defects,14,0
7429,2018-07-22,Street and Sidewalk Cleaning,572,0
7430,2018-07-22,Streetlights,10,0
7431,2018-07-22,Temporary Sign Request,2,0
7432,2018-07-22,Tree Maintenance,17,0
7433,2018-07-23,311 External Request,2,0
7434,2018-07-23,Abandoned Vehicle,126,0
7435,2018-07-23,Blocked Street or SideWalk,15,0
7436,2018-07-23,Catch Basin Maintenance,1,0
7437,2018-07-23,Color Curb,4,0
7438,2018-07-23,Damaged Property,31,0
7439,2018-07-23,Encampments,249,0
7440,2018-07-23,General Request - 311CUSTOMERSERVICECENTER,8,0
7441,2018-07-23,General Request - ASSESSOR RECORDER,8,0
7442,2018-07-23,General Request - BUILDING INSPECTION,4,0
7443,2018-07-23,General Request - CENTRAL SHOPS,1,0
7444,2018-07-23,General Request - COUNTY CLERK,13,0
7445,2018-07-23,General Request - DPH,16,0
7446,2018-07-23,General Request - MTA,20,0
7447,2018-07-23,General Request - PUBLIC WORKS,62,0
7448,2018-07-23,General Request - PUC,11,0
7449,2018-07-23,General Request - TT COLLECTOR,1,0
7450,2018-07-23,Graffiti,194,0
7451,2018-07-23,Homeless Concerns,2,0
7452,2018-07-23,Illegal Postings,21,0
7453,2018-07-23,Litter Receptacles,38,0
7454,2018-07-23,MUNI Feedback,97,0
7455,2018-07-23,Noise Report,22,0
7456,2018-07-23,Parking Enforcement,133,0
7457,2018-07-23,Rec and Park Requests,23,0
7458,2018-07-23,Residential Building Request,3,0
7459,2018-07-23,SFHA Requests,1,0
7460,2018-07-23,Sewer Issues,31,0
7461,2018-07-23,Sidewalk or Curb,28,0
7462,2018-07-23,Sign Repair,31,0
7463,2018-07-23,Street Defects,20,0
7464,2018-07-23,Street and Sidewalk Cleaning,791,0
7465,2018-07-23,Streetlights,18,0
7466,2018-07-23,Temporary Sign Request,15,0
7467,2018-07-23,Tree Maintenance,43,0
7468,2018-07-24,311 External Request,3,0
7469,2018-07-24,Abandoned Vehicle,104,0
7470,2018-07-24,Blocked Street or SideWalk,12,0
7471,2018-07-24,Color Curb,2,0
7472,2018-07-24,DPW Volunteer Programs,1,0
7473,2018-07-24,Damaged Property,30,0
7474,2018-07-24,Encampments,244,0
7475,2018-07-24,General Request - 311CUSTOMERSERVICECENTER,2,0
7476,2018-07-24,General Request - ANIMAL CARE CONTROL,2,0
7477,2018-07-24,General Request - ASSESSOR RECORDER,2,0
7478,2018-07-24,General Request - BOARD OF SUPERVISORS,1,0
7479,2018-07-24,General Request - BUILDING INSPECTION,6,0
7480,2018-07-24,General Request - CITYADMINISTRATOR GSA,1,0
7481,2018-07-24,General Request - COUNTY CLERK,14,0
7482,2018-07-24,General Request - DPH,11,0
7483,2018-07-24,General Request - MONS,1,0
7484,2018-07-24,General Request - MTA,24,0
7485,2018-07-24,General Request - PUBLIC WORKS,62,0
7486,2018-07-24,General Request - PUC,5,0
7487,2018-07-24,General Request - RPD,4,0
7488,2018-07-24,General Request - TT COLLECTOR,2,0
7489,2018-07-24,Graffiti,319,0
7490,2018-07-24,Homeless Concerns,3,0
7491,2018-07-24,Illegal Postings,24,0
7492,2018-07-24,Litter Receptacles,41,0
7493,2018-07-24,MUNI Feedback,103,0
7494,2018-07-24,Noise Report,20,0
7495,2018-07-24,Parking Enforcement,128,0
7496,2018-07-24,Rec and Park Requests,26,0
7497,2018-07-24,Residential Building Request,9,0
7498,2018-07-24,SFHA Requests,4,0
7499,2018-07-24,Sewer Issues,23,0
7500,2018-07-24,Sidewalk or Curb,30,0
7501,2018-07-24,Sign Repair,19,0
7502,2018-07-24,Street Defects,36,0
7503,2018-07-24,Street and Sidewalk Cleaning,701,0
7504,2018-07-24,Streetlights,11,0
7505,2018-07-24,Temporary Sign Request,10,0
7506,2018-07-24,Tree Maintenance,42,0
7507,2018-07-25,311 External Request,4,0
7508,2018-07-25,Abandoned Vehicle,97,0
7509,2018-07-25,Blocked Street or SideWalk,12,0
7510,2018-07-25,Catch Basin Maintenance,1,0
7511,2018-07-25,Color Curb,7,0
7512,2018-07-25,DPW Volunteer Programs,1,0
7513,2018-07-25,Damaged Property,32,0
7514,2018-07-25,Encampments,214,0
7515,2018-07-25,General Request - 311CUSTOMERSERVICECENTER,4,0
7516,2018-07-25,General Request - ANIMAL CARE CONTROL,3,0
7517,2018-07-25,General Request - ASSESSOR RECORDER,5,0
7518,2018-07-25,General Request - BOARD OF SUPERVISORS,1,0
7519,2018-07-25,General Request - BUILDING INSPECTION,6,0
7520,2018-07-25,General Request - COUNTY CLERK,14,0
7521,2018-07-25,General Request - DISTRICT ATTORNEY,1,0
7522,2018-07-25,General Request - DPH,13,0
7523,2018-07-25,General Request - MTA,29,0
7524,2018-07-25,General Request - PUBLIC WORKS,60,0
7525,2018-07-25,General Request - PUC,9,0
7526,2018-07-25,General Request - TT COLLECTOR,5,0
7527,2018-07-25,Graffiti,273,0
7528,2018-07-25,Illegal Postings,17,0
7529,2018-07-25,Litter Receptacles,30,0
7530,2018-07-25,MUNI Feedback,91,0
7531,2018-07-25,Noise Report,29,0
7532,2018-07-25,Parking Enforcement,160,0
7533,2018-07-25,Rec and Park Requests,21,0
7534,2018-07-25,Residential Building Request,13,0
7535,2018-07-25,SFHA Requests,3,0
7536,2018-07-25,Sewer Issues,30,0
7537,2018-07-25,Sidewalk or Curb,13,0
7538,2018-07-25,Sign Repair,11,0
